hash,file,bundle,offset,size
994e150380dad2e4,shapercthulhubossrobe.sm,Tiny_3,7076081,534
a2c45178309875a2,shapercthulhubossrobe_armour_cd89bcfe.smd,Art/Models/MONSTERS/ShaperCthulhuBoss/attachments/Robe,0,11208
4fb259a258b86022,shapercthulhubossrobe_armour_cd89bcfe.smd.header,Tiny_3,7080256,2601
75d21fe8d98ef93a,shapercthulhubossrobe_armour.amd,Tiny_5,58206903,94
a6a31c3d876e7fce,shapercthulhubossrobe_armour.ast,Tiny_3,7076615,3641
