hash,file,bundle,offset,size
aa0ee562934ccd57,vaaloverseershield.sm,Tiny_3,4468722,622
a9d98680d44523b6,rig_e4ffc715.smd,Folders/art/models/monsters/genericbiped/bipedlarge/modelvariants_A,2850747,122914
d61b25c81a8f2482,rig_e4ffc715.smd.header,Tiny_3,4468354,368
0dd3ca1ce1a28eb3,rig.amd,Tiny_3,4467559,172
edc04956eb5f1417,rig.ast,Tiny_3,4467731,623
