hash,file,bundle,offset,size
1d79ba716fc04b1d,passiveskillscreenbackground.dds,Streaming/Folders/art/textures/interface/2d/99A81B70AE66CF2F.3913E97A855491BB.uiimages,709900,2259028
3bac922b61bd76ce,passiveskillscreenbackground.dds.header,Tiny.VE,41475227,2276
