file,bundle,offset,size
art/models/items/armours/armoursets/gemlingartificer/attachments/shoulderpads/animation/l_side/rig.amd,Tiny.V2,7667098,1814
art/models/items/armours/armoursets/gemlingartificer/attachments/shoulderpads/animation/l_side/rig.ast,Tiny.V2,6816019,1909
art/models/items/armours/armoursets/gemlingartificer/attachments/shoulderpads/animation/r_side/rig.amd,Tiny.V2,7667098,1814
art/models/items/armours/armoursets/gemlingartificer/attachments/shoulderpads/animation/r_side/rig.ast,Tiny.VE,6625438,2026
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_body_colour_dxt5.dds,Streaming/Content/metadata/items/armours/bodyarmours/E0607B5EEF83A2DF.gemlingartificerbodystrint.ao,372064,5592580
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_body_colour_dxt5.dds.header,Tiny.V1,6557071,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_body_normal_dxt5.dds,Streaming/Content/metadata/items/armours/bodyarmours/E0607B5EEF83A2DF.gemlingartificerbodystrint.ao.1,,
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_body_normal_dxt5.dds.header,Tiny.VD,6423021,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_bodyc.mat,Tiny.V7,6495438,2324
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_boots_colour_dxt5.dds,Streaming/Content/metadata/items/armours/boots/E0607B5EEF83A2DF.gemlingartificerbootsdex.ao,81825,1398276
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_boots_colour_dxt5.dds.header,Tiny.V7,6497762,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_boots_normal_dxt5.dds,Streaming/Content/metadata/items/armours/boots/E0607B5EEF83A2DF.gemlingartificerbootsdex.ao,1480101,1398276
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_boots_normal_dxt5.dds.header,Tiny.VA,6572545,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_bootsc.mat,Tiny.V8,6457974,2336
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_gloves_colour_dxt5.dds,Streaming/Content/metadata/items/armours/gloves/E0607B5EEF83A2DF.gemlingartificerglovesdex.ao,101445,1398276
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_gloves_colour_dxt5.dds.header,Tiny.VE,6647857,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_gloves_normal_dxt5.dds,Streaming/Content/metadata/items/armours/gloves/E0607B5EEF83A2DF.gemlingartificerglovesdex.ao,1499721,1398276
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_gloves_normal_dxt5.dds.header,Tiny.VC,6458912,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_glovesc.mat,Tiny.VD,6424541,2348
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_helmet_colour_dxt5.dds,Streaming/Content/metadata/items/armours/helmets/E0607B5EEF83A2DF.gemlingartificerhelmetstr.ao,120877,1398276
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_helmet_colour_dxt5.dds.header,Tiny.V7,6499282,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_helmet_mask_dxt1.dds,Streaming/Content/metadata/items/armours/helmets/E0607B5EEF83A2DF.gemlingartificerhelmetstr.ao,1519153,699212
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_helmet_mask_dxt1.dds.header,Tiny.V5,6415767,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_helmet_normal_dxt5.dds,Streaming/Content/metadata/items/armours/helmets/E0607B5EEF83A2DF.gemlingartificerhelmetstr.ao.1,0,1398276
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_helmet_normal_dxt5.dds.header,Tiny.V8,6460310,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemlingartificer_helmetc.mat,Tiny.VB,6598103,4604
art/models/items/armours/armoursets/gemlingartificer/textures/gems_colour_dxt1.dds,Streaming/Content/metadata/items/armours/boots/E0607B5EEF83A2DF.gemlingartificerbootsdex.ao.1,0,699212
art/models/items/armours/armoursets/gemlingartificer/textures/gems_colour_dxt1.dds.header,Tiny.V1,6558591,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gems_mask_dxt1.dds,Streaming/Content/metadata/items/armours/boots/E0607B5EEF83A2DF.gemlingartificerbootsdex.ao.1,699212,174924
art/models/items/armours/armoursets/gemlingartificer/textures/gems_mask_dxt1.dds.header,Tiny.V3,6564735,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gems_normal_dxt5.dds,Streaming/Content/metadata/items/armours/boots/E0607B5EEF83A2DF.gemlingartificerbootsdex.ao.1,874136,1398276
art/models/items/armours/armoursets/gemlingartificer/textures/gems_normal_dxt5.dds.header,Tiny.V2,6829183,1520
art/models/items/armours/armoursets/gemlingartificer/textures/gemsc.mat,Tiny.VB,6602707,5924
art/models/items/armours/armoursets/gemlingartificer/textures/lensglow_dxt1.dds,Streaming/Content/metadata/items/armours/helmets/E0607B5EEF83A2DF.gemlingartificerhelmetstr.ao.1,1398276,699212
art/models/items/armours/armoursets/gemlingartificer/textures/lensglow_dxt1.dds.header,Tiny.V3,6566255,1520
