hash,file,bundle,offset,size
,mapuniquemerchant03_raft.vworld,,,14217369
,mapuberboss_monolith.vworld,,,5592580
,mapforge.vworld,,,5592580
,g3_11.vworld,,,2966896
,g2_1_cinematic.vworld,,,6410673
,mapuberboss_stonecitadel.vworld,,,699212
,mapsulphuriccaverns_noboss.vworld,,,1357034
,g2_10_1.vworld,,,11185160
,c_g2_3.vworld,,,16462197
,mapvaalvillage.vworld,,,630227
,g2_2.vworld,,,2802607
,g3_14.vworld,,,5592580
,mapravine.vworld,,,2796364
,g2_5_1.vworld,,,1398308
,c_g3_12.vworld,,,662224
,g1_11.vworld,,,8419568
,mapuniquemegalith.vworld,,,5592580
,mapazmerianranges.vworld,,,952619
,mapfortress.vworld,,,6676130
,g_login.vworld,,,2796364
,hideoutcanopy.vworld,,,964332
,mapopulence.vworld,,,5592580
,c_g1_1.vworld,,,2312185
,hideouttwisted.vworld,,,3146524
,maplosttowers_noboss.vworld,,,903902
,c_g1_5.vworld,,,8803621
,hideoutsummit.vworld,,,1749574
,g2_town.vworld,,,5609829
,p2_1.vworld,,,4200329
,p3_6.vworld,,,5798679
,mapazmerianranges.vworld.1,,,680346
,mapspring_.vworld,,,5592580
,g4_14.vworld,,,6517971
,g4_10.vworld,,,5884264
,p3_3.vworld,,,5592580
,mapgrimhaven.vworld.1,,,1398276
,expeditionlogbook_digsite.vworld,,,2173475
,karuiwakahouruashowcase.vworld,,,2796364
