file,bundle,offset,size
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/graphs/celestial_cleave.fxgraph,Tiny_D,74941660,42
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/graphs/fodder_2_body.fxgraph,Folders/metadata/effects_4,12361844,30258
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_1_explode.pet,Tiny_8,360074022,33388
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_1_headc.pet,Tiny_8,360107410,9272
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_1_hip.pet,Tiny_8,360116682,12440
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_1_impact.pet,Tiny_8,360129122,9634
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_1_melee.pet,Tiny_8,360138756,10220
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_1_sun_dir.pet,Tiny_8,360148976,14554
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_1_sun_idle.pet,Tiny_8,360163530,13792
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_1_sun_start.pet,Tiny_8,360177322,10456
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_2_body.pet,Tiny_8,360187778,5822
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_2_claw_melee_01.pet,Tiny_8,360193600,10446
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_2_leap.trl,Tiny_8,360204046,4438
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_2_leapslam.pet,Tiny_8,360208484,33934
metadata/effects/spells/monsters_effects/atlasofworldsbosses/blackstar_minions/pet/fodder_3_melee.pet,Tiny_8,360242418,10288
