file,bundle,offset,size
vomit_spray_mortar.aoc,Tiny_8,362609850,1440
spawn/spawn.ao,Tiny_8,362531976,402
spawn.aoc,Tiny_8,362532378,2870
spawn_in.epk,Tiny_8,362535248,512
spawn_in_epk_pass0.mat,Tiny_8,362535760,19806
spawn_small.ao,Tiny_8,362531976,402
spawn_small.aoc,Tiny_8,362555566,2956
../../epk/death_act.epk,Tiny_8,362611290,542
death_act_epk_pass0.mat,Tiny_8,362611832,614
decal_fade_in.epk,Tiny_8,362612446,512
decal_fade_in_epk_pass0.mat,Tiny_8,362612958,1776
drown_melt.epk,Tiny_8,362614734,544
drown_melt_epk_pass0.mat,Tiny_8,362615278,604
drown_weapon.epk,Tiny_8,362615882,510
drown_weapon_epk_pass0.mat,Tiny_8,362616392,620
monster_death.ao,Tiny_51,7538089,398
monster_death.aoc,Tiny_8,362617012,1012
monster_death.epk,Tiny_8,362618024,1022
monster_death_epk_pass0.mat,Tiny_8,362619046,618
player_consume.ao,Tiny_51,7536601,392
player_consume.aoc,Tiny_8,362619664,840
player_consume.epk,Tiny_8,362620504,768
player_consume_epk_pass1.mat,Tiny_8,362621272,630
player_doom.ao,Tiny_51,7536601,392
player_doom.aoc,Tiny_8,362621902,834
player_doom.epk,Tiny_8,362622736,1354
player_doom_epk_pass1.mat,Tiny_8,362624090,618
../graph/ao_gloss.fxgraph,Folders/metadata/effects_4,14257456,44132
death_act.fxgraph,Folders/metadata/effects_4,14301588,35792
death_drip.fxgraph,Folders/metadata/effects_4,14337380,58284
death_tentacles.fxgraph,Folders/metadata/effects_4,14395664,69834
drown_weapon.fxgraph,Folders/metadata/effects_4,14465498,30432
flowmaterial.fxgraph,Folders/metadata/effects_4,14495930,24190
fogcard.fxgraph,Folders/metadata/effects_4,14520120,90356
melt.fxgraph,Folders/metadata/effects_4,14610476,103126
monstersink.fxgraph,Folders/metadata/effects_4,14713602,80908
player_consume_sp.fxgraph,Folders/metadata/effects_4,14794510,76918
player_doom.fxgraph,Folders/metadata/effects_4,14871428,89922
sim_smoke2.fxgraph,Folders/metadata/effects_4,14961350,44932
tentacle_appear.fxgraph,Folders/metadata/effects_4,15006282,24076
transitioneffect.fxgraph,Folders/metadata/effects_4,15030358,97712
transitioneffect_fadein.fxgraph,Folders/metadata/effects_4,15128070,103436
v_mask.fxgraph,Folders/metadata/effects_4,15231506,34436
../pet/boss_steps.pet,Tiny_8,362624708,13876
bubbles_01_ptemit.pet,Tiny_8,362638584,3178
burrow_idle.pet,Tiny_8,362641762,5624
collision_splash.pet,Tiny_8,362647386,6006
doom_slam_cyl.pet,Tiny_8,362653392,9972
doom_steps.pet,Tiny_8,362663364,5860
doom_tentacles.pet,Tiny_8,362669224,10250
drill_line.pet,Tiny_8,362679474,9688
drillbit_dash_loop_01.pet,Tiny_8,362689162,38678
drillbit_pull_box.pet,Tiny_8,362727840,6500
drillbit_pull_smoke.pet,Tiny_8,362734340,14260
edge_bubbles.pet,Tiny_8,362748600,7898
emerge_flash.pet,Tiny_8,362756498,3016
fodder2_trail.trl,Tiny_8,362759514,7886
fog_box.pet,Tiny_8,362767400,2952
front.pet,Tiny_8,362770352,13338
grd_slam_ptemit.pet,Tiny_8,362783690,25284
liquid_drip.trl,Tiny_8,362808974,1446
liquid_drip_emerge.trl,Tiny_8,362808974,1446
liquid_splash_once.pet,Tiny_8,362810420,14580
melee_01.pet,Tiny_8,362825000,6418
melee_cleave.pet,Tiny_8,362831418,12518
monster_death.pet,Tiny_8,362843936,2856
mud_circle.pet,Tiny_8,362846792,5140
on_act_dirt_pull.pet,Tiny_8,362851932,8092
on_act_emerge_ptemit.pet,Tiny_7,84825750,4
on_act_emerge_slam.pet,Tiny_8,362860024,16090
on_act_emerge_slamtacles.pet,Tiny_8,362876114,14118
on_act_emerge_sparks.pet,Tiny_8,362890232,6272
on_act_slam_flash.pet,Tiny_8,362896504,9360
on_act_slam_grdemit.pet,Tiny_8,362905864,4318
on_act_slam_ptemit.pet,Tiny_8,362910182,15298
onact_emerge.pet,Tiny_8,362925480,32074
small_bubbles_around.pet,Tiny_8,362957554,4922
small_bubbles_upper_level.pet,Tiny_8,362962476,4972
small_slam_circle.pet,Tiny_8,362967448,6450
small_slam_cyl.pet,Tiny_8,362973898,3166
small_slam_ptemit.pet,Tiny_8,362977064,25432
small_slam_tentacle_circle.pet,Tiny_8,363002496,5600
spawn_cyl.pet,Tiny_8,363008096,3058
spawn_ptemit.pet,Tiny_8,363011154,8360
splashes_cyl.pet,Tiny_8,363019514,6230
splashes_grd.pet,Tiny_8,363025744,15222
splashes_large_cyl.pet,Tiny_8,363040966,6246
submerge_cyl.pet,Tiny_8,363047212,3280
submerge_emerge_ptemit.pet,Tiny_8,363050492,35466
