file,bundle,offset,size
passiveskillfilteroptions.datc64,Tiny_7,62209007,336
passiveskillfilteroptions.datcl64,Tiny_7,62209343,464
passiveskillfilteroptions.datl64,Tiny_7,62209343,464
passiveskillmasteryeffects.dat64,Folders/5/data.dat64,12560991,38258
passiveskillmasteryeffects.datc64,Folders/5/data.dat64,12560991,38258
passiveskillmasteryeffects.datcl64,Folders/8/data,3756039,44036
passiveskillmasteryeffects.datl64,Folders/8/data,3756039,44036
passiveskillmasterygroups.dat64,Folders/0/data,3178621,43323
passiveskillmasterygroups.datc64,Folders/0/data,3178621,43323
passiveskillmasterygroups.datcl64,Folders/F/data,2518293,75053
passiveskillmasterygroups.datl64,Folders/F/data,2518293,75053
passiveskilloverrides.dat64,Folders/0/data,3221944,39976
passiveskilloverrides.datc64,Folders/0/data,3221944,39976
passiveskilloverrides.datcl64,Folders/B/data,1483266,57188
passiveskilloverrides.datl64,Folders/B/data,1483266,57188
passiveskilloverridetypes.dat64,Tiny_7,62209807,920
passiveskilloverridetypes.datc64,Tiny_7,62209807,920
passiveskilloverridetypes.datcl64,Tiny_7,62210727,1364
passiveskilloverridetypes.datl64,Tiny_7,62210727,1364
passiveskills.dat64,Folders/9/data.dat64_1,624091,2261820
passiveskills.datc64,Folders/9/data.dat64_1,624091,2261820
passiveskills.datcl64,Folders/8/data,3800075,2742678
passiveskills.datl64,Folders/8/data,3800075,2742678
passiveskillstatcategories.dat64,Tiny_7,62212091,810
passiveskillstatcategories.datc64,Tiny_7,62212091,810
passiveskillstatcategories.datcl64,Tiny_7,62212901,1204
passiveskillstatcategories.datl64,Tiny_7,62212901,1204
passiveskilltattoos.dat64,Folders/9/data.dat64_1,2885911,6336
passiveskilltattoos.datc64,Folders/9/data.dat64_1,2885911,6336
passiveskilltattoos.datcl64,Folders/9/data.dat64_1,2885911,6336
passiveskilltattoos.datl64,Folders/9/data.dat64_1,2885911,6336
passiveskilltattootargetsets.dat64,Tiny_7,62214105,892
passiveskilltattootargetsets.datc64,Tiny_7,62214105,892
passiveskilltattootargetsets.datcl64,Tiny_7,62214997,1344
passiveskilltattootargetsets.datl64,Tiny_7,62214997,1344
passiveskilltrees.dat64,Tiny_7,62216341,768
passiveskilltrees.datc64,Tiny_7,62216341,768
passiveskilltrees.datcl64,Tiny_7,62217109,1188
passiveskilltrees.datl64,Tiny_7,62217109,1188
passiveskilltreetutorial.dat64,Folders/0/data,3261920,6356
passiveskilltreetutorial.datc64,Folders/0/data,3261920,6356
passiveskilltreetutorial.datcl64,Folders/C/data,8769001,11732
passiveskilltreetutorial.datl64,Folders/C/data,8769001,11732
passiveskilltreeuiart.dat64,Folders/0/data,3268276,4664
passiveskilltreeuiart.datc64,Folders/0/data,3268276,4664
passiveskilltreeuiart.datcl64,Folders/D/data,3157152,8918
passiveskilltreeuiart.datl64,Folders/D/data,3157152,8918
passivetreeexpansionjewels.dat64,Tiny_7,62218297,428
passivetreeexpansionjewels.datc64,Tiny_7,62218297,428
passivetreeexpansionjewels.datcl64,Tiny_7,62218297,428
passivetreeexpansionjewels.datl64,Tiny_7,62218297,428
passivetreeexpansionjewelsizes.dat64,Tiny_7,62218725,80
passivetreeexpansionjewelsizes.datc64,Tiny_7,62218725,80
passivetreeexpansionjewelsizes.datcl64,Tiny_7,62218805,112
passivetreeexpansionjewelsizes.datl64,Tiny_7,62218805,112
passivetreeexpansionskills.dat64,Tiny_7,62218917,3532
passivetreeexpansionskills.datc64,Tiny_7,62218917,3532
passivetreeexpansionskills.datcl64,Tiny_7,62218917,3532
passivetreeexpansionskills.datl64,Tiny_7,62218917,3532
passivetreeexpansionspecialskills.dat64,Folders/C/data.dat64,2751500,9836
passivetreeexpansionspecialskills.datc64,Folders/C/data.dat64,2751500,9836
