hash,file,bundle,offset,size
9055113667305be0,aodskirtstrdex.sm,Tiny_2,13005968,626
25fe73803e6d575f,rig_04ea798e.smd,Folders/art/models/items/armours/armoursets/arbiterofdivinity_3,1921339,348041
2ebd6a828a35cd82,rig_04ea798e.smd.header,Folders/art/models/items/armours/armoursets/arbiterofdivinity_3,2269380,5417
ed4970b8cd2d5d7d,rig.amd,Tiny_2,25842906,274
c171ae691f6e3c2d,rig.ast,Folders/art/models/items/armours/armoursets/arbiterofdivinity_3,1916106,5233
