file,bundle,offset,size
roadsplitfeature_cc_01_c4r8.tgm,Streaming/Content/data/worldareas/8A/g1_13_1.vworld,709503,120647
roadsplitfeature_cc_01_c4r8.tgm.header,Tiny.V2,21965015,492
roadsplitfeature_cc_01_c4r9.tgm,Streaming/Content/data/worldareas/1C/g1_13_1.vworld,5600321,215427
roadsplitfeature_cc_01_c4r9.tgm.header,Tiny.V8,21760873,624
roadsplitfeature_cc_01_c5r1.tgm,Tiny.V5,21590443,563
roadsplitfeature_cc_01_c5r1.tgm.header,Tiny.VB,19144744,424
roadsplitfeature_cc_01_c5r2.tgm,Streaming/Content/data/worldareas/1A/g3_11.vworld,702837,48099
roadsplitfeature_cc_01_c5r2.tgm.header,Tiny.V4,22525652,424
roadsplitfeature_cc_01_c5r3.tgm,Streaming/Content/data/worldareas/1C/g1_13_1.vworld,5815748,100883
roadsplitfeature_cc_01_c5r3.tgm.header,Tiny.V7,22010496,624
roadsplitfeature_cc_01_c5r4.tgm,Streaming/Content/data/worldareas/A5/g1_13_1.vworld,7447,161807
roadsplitfeature_cc_01_c5r4.tgm.header,Tiny.V9,22230981,668
roadsplitfeature_cc_01_c5r5.tgm,Streaming/Content/data/worldareas/4D/g2_7.vworld,358926,154219
roadsplitfeature_cc_01_c5r5.tgm.header,Tiny.V4,22526076,756
roadsplitfeature_cc_01_c5r6.tgm,Streaming/Content/data/worldareas/15/g1_13_1.vworld,17213,638447
roadsplitfeature_cc_01_c5r6.tgm.header,Content/data/worldareas/g1_13_1.vworld,3625323,5508
roadsplitfeature_cc_01_c5r7.tgm,Streaming/Content/data/worldareas/C9/g1_13_1.vworld,699228,252283
roadsplitfeature_cc_01_c5r7.tgm.header,Tiny.V4,22526832,800
roadsplitfeature_cc_01_c5r8.tgm,Streaming/Content/data/worldareas/30/karuishowcase.vworld,277336,34313
roadsplitfeature_cc_01_c5r8.tgm.header,Tiny.V4,22527632,424
roadsplitfeature_cc_01_c5r9.tgm,Tiny.V9,22231649,1253
roadsplitfeature_cc_01_c5r9.tgm.header,Tiny.V4,22528056,424
roadsplitfeature_cc_01_c6r1.tgm,Tiny.V5,21591006,747
roadsplitfeature_cc_01_c6r1.tgm.header,Tiny.VD,22043702,424
roadsplitfeature_cc_01_c6r2.tgm,Streaming/Content/data/worldareas/3F/g1_13_1.vworld,9846,1456671
roadsplitfeature_cc_01_c6r2.tgm.header,Tiny.V5,21591753,2208
roadsplitfeature_cc_01_c6r3.tgm,Streaming/Content/data/worldareas/89/g1_13_1.vworld,5597302,223597
roadsplitfeature_cc_01_c6r3.tgm.header,Tiny.VB,22126263,712
roadsplitfeature_cc_01_c6r4.tgm,Streaming/Content/data/worldareas/D6/g1_13_1.vworld,0,29499
roadsplitfeature_cc_01_c6r4.tgm.header,Tiny.VA,22066879,424
roadsplitfeature_cc_01_c6r5.tgm,Streaming/Content/data/worldareas/9E/g1_13_1.vworld,0,264047
roadsplitfeature_cc_01_c6r5.tgm.header,Tiny.V1,21812433,844
roadsplitfeature_cc_01_c6r6.tgm,Streaming/Content/data/worldareas/1C/g1_13_1.vworld,5916631,131773
roadsplitfeature_cc_01_c6r6.tgm.header,Tiny.V9,22232902,536
roadsplitfeature_cc_01_c6r7.tgm,Streaming/Content/data/worldareas/95/g1_13_1.vworld,2807649,127117
roadsplitfeature_cc_01_c6r7.tgm.header,Tiny.V7,22011120,536
roadsplitfeature_cc_01_c6r8.tgm,Streaming/Content/data/worldareas/93/mapaugury_noboss.vworld,568767,88239
roadsplitfeature_cc_01_c6r8.tgm.header,Tiny.VD,22039266,424
roadsplitfeature_cc_01_c6r9.tgm,Tiny.VB,22126975,873
roadsplitfeature_cc_01_c6r9.tgm.header,Tiny.V1,21813277,424
roadsplitfeature_cc_01_c7r1.tgm,Streaming/Content/data/worldareas/D1/g1_13_1.vworld,174108,130065
roadsplitfeature_cc_01_c7r1.tgm.header,Tiny.VF,22143070,448
roadsplitfeature_cc_01_c7r2.tgm,Streaming/Content/data/worldareas/7D/g1_13_1.vworld,5730609,134091
roadsplitfeature_cc_01_c7r2.tgm.header,Tiny.VA,22067303,492
roadsplitfeature_cc_01_c7r3.tgm,Streaming/Content/data/worldareas/B0/g3_10.vworld,249791,158759
roadsplitfeature_cc_01_c7r3.tgm.header,Tiny.V2,21965507,580
roadsplitfeature_cc_01_c7r4.tgm,Streaming/Content/data/worldareas/CF/g1_13_1.vworld,5592580,924581
roadsplitfeature_cc_01_c7r4.tgm.header,Tiny.V0,22316346,1284
roadsplitfeature_cc_01_c7r5.tgm,Streaming/Content/data/worldareas/A9/g1_13_1.vworld,1077576,184047
roadsplitfeature_cc_01_c7r5.tgm.header,Tiny.VF,22143518,448
roadsplitfeature_cc_01_c7r6.tgm,Tiny.V5,21593961,1103
roadsplitfeature_cc_01_c7r6.tgm.header,Tiny.VE,21849718,424
roadsplitfeature_cc_01_c7r7.tgm,Tiny.V3,21571159,1419
roadsplitfeature_cc_01_c7r7.tgm.header,Tiny.V6,21874600,424
roadsplitfeature_cc_01_c7r8.tgm,Streaming/Content/data/worldareas/39/g1_13_1.vworld,240649,285295
roadsplitfeature_cc_01_c7r8.tgm.header,Tiny.VD,22039690,4012
roadsplitfeature_cc_01_c7r9.tgm,Streaming/Content/data/worldareas/g1_13_1.vworld.1,308400,84975
roadsplitfeature_cc_01_c7r9.tgm.header,Tiny.V3,21572578,424
roadsplitfeature_cc_01_c8r1.tgm,Streaming/Content/data/worldareas/mapfrigiddepths.vworld.2,360109,184859
roadsplitfeature_cc_01_c8r1.tgm.header,Tiny.V8,21761497,448
roadsplitfeature_cc_01_c8r2.tgm,Streaming/Content/data/worldareas/F7/g1_13_1.vworld,2802442,111423
roadsplitfeature_cc_01_c8r2.tgm.header,Tiny.V1,21813701,448
roadsplitfeature_cc_01_c8r3.tgm,Streaming/Content/data/worldareas/E4/g1_13_1.vworld,0,113611
roadsplitfeature_cc_01_c8r3.tgm.header,Tiny.VA,22067795,424
roadsplitfeature_cc_01_c8r4.tgm,Streaming/Content/data/worldareas/56/g1_13_1.vworld,0,825161
roadsplitfeature_cc_01_c8r4.tgm.header,Tiny.V0,22317630,1196
roadsplitfeature_cc_01_c8r5.tgm,Streaming/Content/data/worldareas/8F/g1_13_1.vworld,0,226293
roadsplitfeature_cc_01_c8r5.tgm.header,Tiny.V5,21595064,536
roadsplitfeature_cc_01_c8r6.tgm,Tiny.VC,22009827,701
roadsplitfeature_cc_01_c8r6.tgm.header,Tiny.VF,17269995,424
roadsplitfeature_cc_01_c8r7.tgm,Tiny.VB,22127848,425
roadsplitfeature_cc_01_c8r7.tgm.header,Tiny.V2,19089086,424
roadsplitfeature_cc_01_c8r8.tgm,Streaming/Content/data/worldareas/04/g1_13_1.vworld,0,45491
roadsplitfeature_cc_01_c8r8.tgm.header,Tiny.VC,22010528,424
roadsplitfeature_cc_01_c8r9.tgm,Streaming/Content/data/worldareas/55/g1_13_1.vworld,1180573,179251
roadsplitfeature_cc_01_c8r9.tgm.header,Tiny.V4,22528480,424
roadsplitfeature_cc_01_c9r1.tgm,Streaming/Content/data/worldareas/EF/g1_13_1.vworld,12509,191105
roadsplitfeature_cc_01_c9r1.tgm.header,Tiny.VB,22128273,424
roadsplitfeature_cc_01_c9r2.tgm,Streaming/Content/data/worldareas/E1/g1_13_1.vworld,1211946,83131
roadsplitfeature_cc_01_c9r2.tgm.header,Tiny.V4,22528904,424
roadsplitfeature_cc_01_c9r3.tgm,Tiny.VB,22128697,3093
roadsplitfeature_cc_01_c9r3.tgm.header,Tiny.V4,22529328,424
roadsplitfeature_cc_01_c9r4.tgm,Tiny.V5,21595600,1115
roadsplitfeature_cc_01_c9r4.tgm.header,Tiny.V9,22233438,424
roadsplitfeature_cc_01_c9r5.tgm,Streaming/Content/data/worldareas/C9/g1_13_1.vworld,951511,287117
roadsplitfeature_cc_01_c9r5.tgm.header,Tiny.V2,21966087,3836
roadsplitfeature_cc_01_c9r6.tgm,Tiny.V5,21596715,747
roadsplitfeature_cc_01_c9r6.tgm.header,Tiny.VD,22043702,424
roadsplitfeature_cc_01_c9r7.tgm,Tiny.V8,21761945,563
roadsplitfeature_cc_01_c9r7.tgm.header,Tiny.VB,19144744,424
roadsplitfeature_cc_01_c9r8.tgm,Tiny.V2,21969923,379
roadsplitfeature_cc_01_c9r8.tgm.header,Tiny.V3,18758629,424
roadsplitfeature_cc_01_c9r9.tgm,Tiny.V1,21814149,327
roadsplitfeature_cc_01_c9r9.tgm.header,Tiny.V4,22542690,424
roadsplitfeature_st_01_c1r1.tgm,Tiny.VF,22143966,563
roadsplitfeature_st_01_c1r1.tgm.header,Tiny.V2,19112495,424
roadsplitfeature_st_01_c1r2.tgm,Tiny.V6,21875024,563
roadsplitfeature_st_01_c1r2.tgm.header,Tiny.V4,22529752,424
roadsplitfeature_st_01_c1r3.tgm,Tiny.VF,22144529,925
roadsplitfeature_st_01_c1r3.tgm.header,Tiny.V2,21970302,424
roadsplitfeature_st_01_c1r4.tgm,Streaming/Content/data/worldareas/7D/g1_13_1.vworld,5864700,15679
roadsplitfeature_st_01_c1r4.tgm.header,Tiny.V6,21875587,424
roadsplitfeature_st_01_c1r5.tgm,Tiny.VC,22010952,1293
roadsplitfeature_st_01_c1r5.tgm.header,Tiny.V8,21762508,424
roadsplitfeature_st_01_c1r6.tgm,Tiny.VE,21850142,741
roadsplitfeature_st_01_c1r6.tgm.header,Tiny.V9,22233862,424
roadsplitfeature_st_01_c1r7.tgm,Tiny.VF,22145454,655
roadsplitfeature_st_01_c1r7.tgm.header,Tiny.V4,22530176,424
roadsplitfeature_st_01_c1r8.tgm,Streaming/Content/data/worldareas/0F/g1_13_1.vworld,5636432,15315
roadsplitfeature_st_01_c1r8.tgm.header,Tiny.V5,21597462,424
roadsplitfeature_st_01_c1r9.tgm,Streaming/Content/data/worldareas/6A/c_g3_12.vworld,686925,8677
roadsplitfeature_st_01_c1r9.tgm.header,Tiny.VF,22146109,424
roadsplitfeature_st_01_c2r1.tgm,Tiny.V5,21597886,655
roadsplitfeature_st_01_c2r1.tgm.header,Tiny.V6,21876011,424
