hash,file,bundle,offset,size
1c0c6e2a2308a259,pyrobombgreen.sm,Tiny.VC,7375256,3274
b8262d05fd9bf9cf,rig_c42bc2c1.smd,Streaming/Content/metadata/effects/spells/monsters_effects/EAFB08A03A8B781A.55EF6B931A01675C.fire_enrage.epk,98656,540008
fb941b615f23a199,rig_c42bc2c1.smd.header,Tiny.VF,7411245,1767
95a88c9fa50eeccd,rig.amd,Tiny.V2,7621480,182
af5e8941a8e5433a,rig.ast,Content/metadata/effects/spells/D9BB9A9316E02DD3.vaal_blast_01.ao,986930,5975
